"fecha","cantidad","material","Tipo_Producto","segmento_producto","supergrupo_producto","grupo_producto","subgrupo_producto"
"2022-08-13","2.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-08-14","8.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-08-15","5.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-08-16","2.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-08-17","6.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-08-18","2.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-08-19","1.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-08-20","3.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-08-21","7.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-08-22","5.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-08-23","1.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-08-24","1.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-08-27","2.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-08-28","2.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-08-30","3.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-08-31","1.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-09-01","1.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-09-02","2.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-09-03","4.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-09-04","1.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-09-05","2.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-09-06","1.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-09-07","1.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-09-08","1.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-09-09","1.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-09-10","3.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-09-12","1.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-09-13","4.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-09-14","1.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-09-15","1.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-09-16","1.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-09-17","2.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-09-18","5.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-09-19","1.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-09-20","2.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-09-21","2.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-09-22","2.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-09-25","2.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-09-26","1.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-09-28","1.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-10-01","4.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-10-02","7.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-10-03","2.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-10-04","1.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-10-07","4.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-10-08","1.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-10-09","4.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-10-10","1.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-10-11","3.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-10-12","1.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-10-13","5.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-10-14","2.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-10-15","2.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-10-16","1.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-10-17","4.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-10-18","1.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-10-19","1.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-10-20","9.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-10-21","4.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-10-22","4.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-10-23","2.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-10-26","1.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-10-28","7.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-10-30","2.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-10-31","2.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-11-02","1.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-11-03","1.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-11-04","2.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-11-05","2.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-11-06","2.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-11-07","3.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-11-09","2.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-11-10","2.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-11-11","1.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-11-12","7.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-11-13","3.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-11-14","1.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-11-15","1.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-11-16","1.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-11-17","8.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-11-19","1.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-11-20","4.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-11-22","2.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-11-23","2.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-11-24","2.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-11-25","2.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-11-26","2.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-11-27","1.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-11-28","2.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-11-29","5.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-12-01","2.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-12-02","3.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-12-03","5.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-12-04","1.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-12-05","4.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-12-06","1.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-12-07","4.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-12-08","4.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-12-09","1.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-12-10","5.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-12-11","2.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-12-12","4.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-12-13","4.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-12-14","2.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-12-15","4.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-12-16","5.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-12-17","2.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-12-18","9.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-12-19","5.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-12-20","8.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-12-21","8.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-12-22","13.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-12-23","37.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-12-24","18.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-12-25","2.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-12-26","4.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-12-27","4.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-12-28","3.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-12-29","1.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-12-30","8.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2022-12-31","2.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-01-02","1.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-01-04","3.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-01-05","1.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-01-07","4.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-01-08","4.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-01-10","1.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-01-11","3.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-01-13","3.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-01-15","1.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-01-16","1.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-01-17","3.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-01-18","3.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-01-20","1.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-01-22","3.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-01-23","1.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-01-29","2.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-01-30","1.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-02-01","1.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-02-02","1.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-02-03","1.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-02-04","1.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-02-05","1.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-02-06","3.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-02-08","2.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-02-11","4.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-02-12","7.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-02-14","2.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-02-16","3.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-02-18","6.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-02-19","2.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-02-21","1.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-02-23","5.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-02-24","1.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-02-25","2.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-02-26","2.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-02-28","1.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-03-01","3.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-03-03","1.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-03-04","3.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-03-05","1.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-03-06","2.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-03-07","4.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-03-10","3.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-03-11","1.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-03-12","2.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-03-15","1.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-03-16","2.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-03-17","1.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-03-18","3.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-03-19","1.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-03-20","4.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-03-21","1.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-03-22","3.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-03-24","2.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-03-25","1.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-03-26","5.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-03-28","1.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-03-29","2.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-03-30","2.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-04-01","1.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-04-02","1.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-04-04","2.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-04-05","2.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-04-07","3.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-04-08","1.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-04-09","2.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-04-10","1.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-04-11","1.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-04-15","1.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-04-17","1.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-04-19","1.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-04-21","1.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-04-22","1.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-04-23","1.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-04-24","2.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-04-25","1.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-04-27","1.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-04-28","2.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-04-29","1.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-05-05","1.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-05-12","4.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-05-13","6.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-05-14","4.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-05-15","1.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-05-16","1.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-05-17","1.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-05-18","1.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-05-20","4.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-05-21","1.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-05-22","2.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-05-24","1.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-05-26","1.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-05-27","3.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-05-28","4.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-05-31","6.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-06-01","2.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-06-02","10.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-06-04","1.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-06-06","2.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-06-07","3.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-06-08","1.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-06-09","1.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-06-10","3.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-06-11","1.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-06-12","2.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-06-13","1.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
"2023-06-16","2.00","25109220001","YOI","GIRLS","BELLEZA Y BIENESTAR","FRAGANCIAS","NO APLICA"
